121.061644,519.367102,934.126776,1356.952153,1753.074488,2168.743043,2574.036724,2989.043133,3397.0202170000002,3801.638897,,
186.530189,590.692719,1004.990079,1410.401695,1815.341013,2230.148585,2635.084753,3039.749258,3444.529908,3848.556522,,
208.470043,616.630159,1020.361918,1426.2579230000001,1831.548484,2247.372324,2647.96149,3064.34195,3474.093909,3873.934672,,
246.221871,653.730019,1068.500238,1473.225605,1877.0487699999999,2314.336684,2718.810987,3133.127585,3537.247237,3942.161309,,
311.991414,716.258945,1121.391151,1529.964986,1931.371333,2346.272342,2750.632776,3166.0389450000002,3570.481499,3975.012104,,
326.555999,735.157661,1149.540054,1555.685401,1994.778548,2405.820901,2830.317835,3249.705622,3653.392451,4057.747671,,
379.838055,783.530244,1216.045962,1621.6072359999998,2027.405866,2430.915849,2847.684752,3250.624727,3656.067406,4067.085286,,
400.470153,831.592239,1239.346541,1649.655507,2060.015245,2475.069242,2889.705094,3294.535127,3699.047398,4104.116294,,
439.050749,853.982165,1259.616501,1664.2449820000002,2083.681327,2487.466334,2902.205892,3307.571665,3712.2061830000002,4125.142117,,
485.530533,909.829477,1314.792677,1722.258331,2130.083333,2534.850274,2939.451377,3344.303655,3748.374669,4155.563976,,
