8327.862804,8730.472089,9135.77816,9540.909551,9945.518866,10349.865688,10754.32321,11159.594552,11591.806558,12018.30569,,
8325.245269,8732.608688,9140.586714,9545.388451,9990.119833,10399.256008,10804.097556,11252.630381,11678.757285,12083.630168,,
8374.335315,8779.59337,9184.558454,9590.812869,9995.997064,10422.813123,10827.53314,11241.928729,11686.956683,12111.17487,,
8513.932025,8918.133818,9327.164349,9731.65429,10137.264432,10542.025982,10946.67556,11368.963408,11759.605515,12169.14451,,
8484.368832,8891.231444000001,9296.581753,9700.847437,10105.089385,10509.887736,10925.189664,11349.191398,11764.983044,12179.808325,,
8551.458862,8957.661165,9373.420487,9778.047862,10195.41072,10608.884653,11024.261795,11424.707977,11829.585815,12233.469665,,
8622.550238,9032.783844,9437.149851,9841.641075,10249.771758,10659.869373,11116.889483,11544.404634,11963.920077,12367.652946,,
8590.488136,8995.400612,9408.626404999999,9816.392002,10220.791938,10652.888213,11062.719827,11467.089805,11883.26048,12298.034251,,
8638.941934,9043.421555,9463.288747,9873.403351,10281.355914,10687.584245,11123.184343,11518.873973,11923.496376,12339.292535,,
8654.514909,9062.491287,9468.476131,9872.921503,10281.338354,10685.349183,11090.532377,11500.097429,11904.418524,12309.587341,,
