4192.647761,4597.667437,5012.520692,5421.498617,5827.610124,6240.803703,6646.735272,7050.310985,7456.523004,7871.23189,,
4275.936128,4680.582535,5092.504723,5524.835511,5940.070437,6390.459965,6795.283238,7204.159249,7615.06549,8020.02255,,
4323.708715,4729.0742,5134.763125,5539.516115,5947.319917,6356.96575,6761.9890510000005,7167.612816,7575.784508,7976.249179,,
4327.907576,4744.52385,5148.77645,5557.981468,5960.617047,6364.912012,6770.409006,7176.116002,7581.346644,7985.709225,,
4423.256002,4824.431074,5228.775236,5633.382528,6045.419865,6454.141855,6860.904191,7266.939124,7669.179436,8074.775333,,
4431.170404,4832.517291,5241.809097,5637.706853,6036.21177,6481.756233,6887.599751,7281.570088,7686.543735,8090.325749,,
4461.571792,4925.212219,5342.152473,5750.664135,6154.30703,6558.617196,6958.985677,7367.094811,7788.147647,8193.224364,,
4532.166075,4948.178855,5364.113046,5766.929256,6179.177355,6579.645872,6988.044996,7391.871344,7796.568997,8199.836041,,
4579.437838,5040.289621,5439.9759,5846.669255,6251.101673,6656.234909,7060.92293,7466.434968,7878.002661,8284.788857,,
4562.134719,4971.687151,5381.066563,5790.328451,6193.9432,6600.709208,7006.460885,7412.163764,7815.282714,8222.52443,,
