8264.573304,8675.895603,9080.521524,9495.459291,9900.210037,10304.790729,10719.709925,11134.37123,11538.807494,11949.006535,,
8339.978734,8756.011901,9160.196484,9564.241564,9968.965343,10377.023933,10781.814209,11186.372761,11593.713233,12008.012121,,
8350.820814,8755.819161,9159.924978,9566.070708,9970.322978,10417.00293,10820.880392,11233.88376,11639.606758,12059.869564,,
8361.682064,8765.883401,9170.485283,9576.092415,9981.144162,10389.169107,10793.579674,11212.591616,11605.176517,12018.547616,,
8610.335917,9014.739441,9419.392642,9824.526316,10233.645061,10641.109421,11046.347077,11454.641639,11856.723341,12283.523222,,
8562.979882,8966.893439,9371.577964,9784.90732,10197.55062,10606.008706,11025.41128,11446.082243,11852.910588,12266.359285,,
8616.19495,9020.764487,9426.161092,9855.368921,10266.97286,10681.687107,11105.859744,11503.037093,11908.08948,12315.596891,,
8600.222274,9004.345988,9410.947243,9826.846212,10232.105795,10663.242877,11094.469545,11499.258894,11903.285815,12318.470251,,
8694.686537,9101.903898,9523.368553,9930.525068,10337.044739,10742.163795,11163.843895,11564.9934,11983.830593,12384.386715,,
8692.574498,9104.770144,9514.872012,9914.812614,10319.589004,10703.837001,11132.830052,11542.466066,11947.735517,12365.426913,,
