143.040063,542.804262,958.128837,1371.421526,1767.1740559999998,2174.581772,2579.903825,2984.046473,3390.039498,3795.817697,,
168.8609,574.941641,979.441189,1383.753782,1788.387075,2193.19218,2599.615849,3004.414486,3409.585484,3813.913651,,
211.232422,615.214841,1029.959765,1434.91085,1839.2327810000002,2247.021981,2647.968447,3066.504724,3467.7218940000002,3894.714661,,
257.817343,661.925742,1079.857499,1494.344463,1899.475606,2304.048345,2708.543219,3123.576108,3528.234214,3933.05528,,
296.964761,712.235989,1125.749339,1535.1577419999999,1935.833279,2350.925503,2755.707915,3165.047186,3569.677624,3974.861912,,
331.977563,734.280601,1152.826012,1559.042245,1986.010805,2377.658354,2782.7586730000003,3197.721197,3603.361446,4043.272565,,
377.494151,781.690636,1210.156123,1615.3002820000002,2025.057917,2427.949164,2844.099123,3242.948546,3648.217611,4066.949207,,
432.122514,853.827245,1261.36937,1667.008245,2071.788949,2518.033911,2931.947639,3336.167739,3741.183528,4154.084027,,
456.568535,872.285762,1276.25751,1681.772747,2092.138938,2496.680457,2911.934132,3357.224336,3766.771185,4179.439058,,
484.44177,911.196228,1316.817518,1725.774935,2136.356007,2541.815694,2945.658245,3357.427569,3766.145342,4175.911376,,
