4228.410475,4633.8195749999995,5089.646738,5494.527267,5899.7569650000005,6304.499637,6801.732241,7207.205137,7611.952583,8026.672096,,
4299.277827,4714.594125,5122.138407,5576.741722,5990.860147,6395.879336,6800.784868,7205.614521,7612.059321,8027.698115,,
4300.581288,4705.678008,5119.11178,5523.199877,5926.631248,6330.771685,6734.837935,7140.55448,7560.136775,7964.951795,,
4338.437351,4730.004624,5135.72437,5546.210348,5946.022905,6349.893131,6755.581651,7160.064716,7564.666161,7979.442062,,
4388.989934,4789.430884,5193.922855,5599.184988,6007.709129,6411.928097,6822.18797,7222.333327,7627.16831,8076.772496,,
4503.664922,4925.28065,5326.132083,5734.917127,6135.329562,6539.034243,6949.623823,7349.495737,7826.182238,8230.323127,,
4538.269541,4943.782813,5352.167698,5757.371872,6160.100641,6573.63274,6977.483706,7383.306079,7787.438819,8195.858129,,
4521.58261,4930.55929,5331.02207,5737.064014,6141.667998,6550.762654,6949.673599,7354.671388,7760.272365,8165.357795,,
4587.877533,4991.96054,5398.672725,5808.01372,6211.304686,6616.122545,7019.873212,7425.568775,7830.3025259999995,8257.666979,,
4603.069088,5002.981795,5407.457929,5833.55733,6238.578259,6643.358434,7048.367281,7458.282338,7862.415499,8268.629095,,
