4194.107232,4605.416184,5024.421052,5428.816122,5833.4981,6238.977776,6643.697228,7050.326807,7455.386664,7900.276886,,
4386.599366,4794.156243,5202.497075,5622.390389,6036.425284,6440.844434,6856.794728,7263.887586,7670.148241,8100.604097,,
4355.895208,4830.668334,5235.015939,5638.538557,6082.492502,6490.802595,6894.545831,7302.556398,7706.89501,8110.340271,,
4385.944737,4805.402657,5208.112496,5618.570715,6038.267102,6442.412918,6846.111803,7250.040461,7662.215401,8066.095304,,
4387.124954,4800.709442,5204.442483,5609.005794,6028.027255,6446.198284,6861.173575,7260.960516,7679.8686259999995,8084.723961,,
4461.746617,4881.9484840000005,5286.616477,5696.510328,6096.646321,6501.453091,6906.45277,7318.949453,7725.130288,8138.798343,,
4475.741074,4879.504596,5293.330496,5705.325124,6114.87749,6514.89954,6918.378738,7326.308748,7730.600157,8146.557012,,
4503.290874,4917.051758,5324.320265,5726.906668,6146.156559,6546.09969,6954.939616,7365.074344,7770.017706,8179.731505,,
4567.674567,4985.969056,5390.270263,5803.140755,6208.912544,6613.707445,7028.628278,7423.502328,7842.205967,8247.620876,,
4537.93629,4942.108454,5347.185095,5758.029371,6165.865268,6570.682337,6975.32567,7420.975915,7836.05101,8241.009717,,
